,Time (s),Voltage (V)
72,-1.7117117117117118,-2.206403809422393
73,-1.7077077077077076,-2.144842286298902
74,-1.7037037037037037,-2.069391272885739
75,-1.6996996996996998,-1.9807855043306268
76,-1.6956956956956957,-1.8798288844955309
77,-1.6916916916916918,-1.7673892232124688
78,-1.6876876876876876,-1.644392631700574
79,-1.6836836836836837,-1.5118176096852238
80,-1.6796796796796798,-1.3706888594511817
81,-1.6756756756756757,-1.2220708635498565
82,-1.6716716716716717,-1.0670612641546215
83,-1.6676676676676676,-0.906784083112885
84,-1.6636636636636637,-0.7423828225728311
85,-1.6596596596596598,-0.5750134866606861
86,-1.6556556556556556,-0.4058375650504098
87,-1.6516516516516517,-0.23601501939691139
88,-1.6476476476476476,-0.06669731349834651
89,-1.6436436436436437,0.10097947228772947
90,-1.6396396396396398,0.2659014024238085
91,-1.6356356356356356,0.42698328421912657
92,-1.6316316316316315,0.5831750643834257
93,-1.6276276276276276,0.7334679872331133
94,-1.6236236236236237,0.8769004791321902
95,-1.6196196196196198,1.0125637254094682
96,-1.6156156156156156,1.1396069078461404
97,-1.6116116116116115,1.257242072861601
98,-1.6076076076076076,1.3647486027298927
99,-1.6036036036036037,1.4614772645207754
100,-1.5995995995995997,1.5468538139644983
101,-1.5955955955955956,1.620382134073986
102,-1.5915915915915915,1.6816468911061488
103,-1.5875875875875876,1.730315693290338
104,-1.5835835835835836,1.7661407406795453
105,-1.5795795795795795,1.7889599574722106
106,-1.5755755755755756,1.7986976011920937
107,-1.5715715715715715,1.7953643461829847
108,-1.5675675675675675,1.7790568419562973
109,-1.5635635635635636,1.7499567500053828
110,-1.5595595595595595,1.7083292657525493
111,-1.5555555555555556,1.6545211353059042
112,-1.5515515515515514,1.5889581796560805
113,-1.5475475475475475,1.5121423418201583
114,-1.5435435435435436,1.4246482752256617
115,-1.5395395395395395,1.3271194943049935
116,-1.5355355355355356,1.2202641108246908
117,-1.5315315315315314,1.1048501818898306
118,-1.5275275275275275,0.9817006978279834
119,-1.5235235235235236,0.851688240256028
120,-1.5195195195195195,0.715729342554883
121,-1.5155155155155156,0.5747785867111661
122,-1.5115115115115114,0.42982247201993556
123,-1.5075075075075075,0.28187309247181136
124,-1.5035035035035036,0.13196166076132676
125,-1.4994994994994995,-0.018868082253299882
126,-1.4954954954954955,-0.16956653314206355
127,-1.4914914914914914,-0.31908492661299487
128,-1.4874874874874875,-0.4663820312013124
129,-1.4834834834834836,-0.6104307998291996
130,-1.4794794794794794,-0.7502249353895667
131,-1.4754754754754755,-0.8847853320021943
132,-1.4714714714714714,-1.0131663533146598
133,-1.4674674674674675,-1.1344619101686073
134,-1.4634634634634636,-1.2478113011209795
135,-1.4594594594594594,-1.3524047806904984
136,-1.4554554554554555,-1.44748882178569
137,-1.4514514514514514,-1.5323710405527668
138,-1.4474474474474475,-1.606424753848374
139,-1.4434434434434436,-1.6690931416841366
140,-1.4394394394394394,-1.7198929892927124
141,-1.4354354354354353,-1.758417985917144
142,-1.4314314314314314,-1.7843415600116672
143,-1.4274274274274275,-1.7974192332477812
144,-1.4234234234234235,-1.7974904785297539
145,-1.4194194194194194,-1.7844800701212513
146,-1.4154154154154153,-1.75839891695398
147,-1.4114114114114114,-1.7193443732122198
148,-1.4074074074074074,-1.6675000233468822
149,-1.4034034034034035,-1.603134941751474
150,-1.3993993993993994,-1.5266024304123869
151,-1.3953953953953953,-1.4383382409094283
152,-1.3913913913913913,-1.3388582901719008
153,-1.3873873873873874,-1.2287558823732265
154,-1.3833833833833835,-1.1086984522560162
155,-1.3793793793793794,-0.9794238480026447
156,-1.3753753753753752,-0.8417361744875965
157,-1.3713713713713713,-0.6965012203514201
158,-1.3673673673673674,-0.5446414948067024
159,-1.3633633633633635,-0.3871309024101518
160,-1.3593593593593594,-0.22498908619769048
161,-1.3553553553553552,-0.059275471569194604
162,-1.3513513513513513,0.1089169548853881
163,-1.3473473473473474,0.2784680958174285
164,-1.3433433433433435,0.4482373856021664
165,-1.3393393393393394,0.6170705864746121
166,-1.3353353353353352,0.7838066989486421
167,-1.3313313313313313,0.9472849464034506
168,-1.3273273273273274,1.1063517932055313
169,-1.3233233233233235,1.2598679554521122
170,-1.3193193193193193,1.4067153633751577
171,-1.3153153153153152,1.5458040346335171
172,-1.3113113113113113,1.6760788181451072
173,-1.3073073073073074,1.7965259687670385
174,-1.3033033033033035,1.906179514017806
175,-1.2992992992992993,2.004127375145538
176,-1.2952952952952952,2.0895172061748113
177,-1.2912912912912913,2.1615619161038184
178,-1.2872872872872874,2.219544841165212
179,-1.2832832832832834,2.2628245359979653
180,-1.2792792792792793,2.290839154693301
181,-1.2752752752752752,2.303110394963253
182,-1.2712712712712713,2.299246981122783
183,-1.2672672672672673,2.278947664161533
184,-1.2632632632632632,2.242003719895539
185,-1.2592592592592593,2.1883009290158157
186,-1.2552552552552552,2.1178210257749677
187,-1.2512512512512513,2.0306426050574986
188,-1.2472472472472473,1.9269414806474359
189,-1.2432432432432432,1.8069904906209289
190,-1.2392392392392393,1.6711587489339192
191,-1.2352352352352352,1.5199103454275469
192,-1.2312312312312312,1.3538024996196232
193,-1.2272272272272273,1.1734831767699399
194,-1.2232232232232232,0.9796881777843661
195,-1.2192192192192193,0.7732377175382329
196,-1.2152152152152151,0.5550325091375453
197,-1.2112112112112112,0.3260493744801356
198,-1.2072072072072073,0.0873364042102609
199,-1.2032032032032032,-0.1599923072333561
200,-1.1991991991991993,-0.41476232331293383
201,-1.1951951951951951,-0.6757448933589381
202,-1.1911911911911912,-0.9416633141982147
203,-1.1871871871871873,-1.211199590874855
204,-1.1831831831831832,-1.4830013601294714
205,-1.179179179179179,-1.755689038740872
206,-1.1751751751751751,-2.027863157483259
207,-1.1711711711711712,-2.298111840321457
208,-1.1671671671671673,-2.565018387561768
209,-1.1631631631631631,-2.8271689210039956
210,-1.159159159159159,-3.0831600487026
211,-1.155155155155155,-3.331606506746736
212,-1.1511511511511512,-3.5711487355101044
213,-1.1471471471471473,-3.8004603481022583
214,-1.1431431431431431,-4.018255449272914
215,-1.139139139139139,-4.223295763775516
216,-1.135135135135135,-4.414397534183269
217,-1.1311311311311312,-4.590438149363839
218,-1.1271271271271273,-4.750362466251238
219,-1.1231231231231231,-4.893188789198177
220,-1.119119119119119,-5.018014473038677
221,-1.115115115115115,-5.124021118030128
222,-1.1111111111111112,-5.21047932706427
223,-1.1071071071071072,-5.276752997925118
224,-1.103103103103103,-5.3223031259162585
225,-1.099099099099099,-5.346691094864888
226,-1.095095095095095,-5.349581437321161
227,-1.0910910910910911,-5.330744047692741
228,-1.0870870870870872,-5.290055835069792
229,-1.083083083083083,-5.227501805587863
230,-1.079079079079079,-5.1431755673279795
231,-1.075075075075075,-5.037279253946897
232,-1.0710710710710711,-4.910122866448289
233,-1.0670670670670672,-4.762123035729143
234,-1.063063063063063,-4.5938012117469045
235,-1.059059059059059,-4.4057812883339595
236,-1.055055055055055,-4.1987866758185906
237,-1.0510510510510511,-3.9736368366786214
238,-1.0470470470470472,-3.731243302437645
239,-1.043043043043043,-3.472605192897334
240,-1.039039039039039,-3.19880426156732
241,-1.035035035035035,-2.9109994937895
242,-1.031031031031031,-2.610421286543306
243,-1.0270270270270272,-2.2983652412468834
244,-1.023023023023023,-1.9761856030236995
245,-1.019019019019019,-1.6452883818735156
246,-1.015015015015015,-1.3071241929577886
247,-1.011011011011011,-0.963180854775179
248,-1.007007007007007,-0.614975785351362
249,-1.003003003003003,-0.2640482376932772
250,-0.9989989989989989,0.08804858334696031
251,-0.994994994994995,0.4397554799909651
252,-0.9909909909909911,0.7895152530074754
253,-0.986986986986987,1.1357806823291652
254,-0.982982982982983,1.4770224534628833
255,-0.9789789789789789,1.8117369866457946
256,-0.974974974974975,2.138454126240925
257,-0.9709709709709711,2.455744648645843
258,-0.9669669669669669,2.7622275479984824
259,-0.962962962962963,3.0565770602029834
260,-0.9589589589589589,3.3375293872563687
261,-0.954954954954955,3.603889085525766
262,-0.9509509509509511,3.8545350834985856
263,-0.9469469469469469,4.088426296590358
264,-0.942942942942943,4.304606808838994
265,-0.9389389389389389,4.502210593724416
266,-0.934934934934935,4.680465748916799
267,-0.930930930930931,4.838698222460718
268,-0.9269269269269269,4.976335010729695
269,-0.922922922922923,5.092906811421788
270,-0.9189189189189189,5.188050117894304
271,-0.914914914914915,5.261508744237389
272,-0.910910910910911,5.313134773645773
273,-0.9069069069069069,5.342888925845909
274,-0.902902902902903,5.35084034255568
275,-0.8988988988988988,5.337165793176682
276,-0.8948948948948949,5.302148306126998
277,-0.8908908908908908,5.246175234397504
278,-0.8868868868868869,5.169735767038843
279,-0.882882882882883,5.073417901342259
280,-0.8788788788788788,4.957904893447776
281,-0.8748748748748749,4.823971207981556
282,-0.8708708708708708,4.6724779900742455
283,-0.8668668668668669,4.504368085728653
284,-0.862862862862863,4.320660638973194
285,-0.8588588588588588,4.122445296543724
286,-0.8548548548548549,3.910876052967651
287,-0.8508508508508508,3.6871647708682733
288,-0.8468468468468469,3.4525744130547946
289,-0.8428428428428429,3.208412024502163
290,-0.8388388388388388,2.9560215036492514
291,-0.8348348348348349,2.696776203544214
292,-0.8308308308308308,2.432071404237177
293,-0.8268268268268268,2.163316698458778
294,-0.8228228228228229,1.8919283330225698
295,-0.8188188188188188,1.6193215485515318
296,-0.8148148148148149,1.3469029600493658
297,-0.8108108108108107,1.0760630205196189
298,-0.8068068068068068,0.8081686092804807
299,-0.8028028028028029,0.5445557858334911
300,-0.7987987987987988,0.2865227491265623
301,-0.7947947947947949,0.03532304080972548
302,-0.7907907907907907,-0.20784097037548754
303,-0.7867867867867868,-0.44182428759679804
304,-0.7827827827827827,-0.6655451347093245
305,-0.7787787787787788,-0.8779904232477502
306,-0.7747747747747749,-1.0782208082949594
307,-0.7707707707707707,-1.265375306276843
308,-0.7667667667667668,-1.4386754502699213
309,-0.7627627627627627,-1.5974289610790016
310,-0.7587587587587588,-1.7410329151316224
311,-0.7547547547547548,-1.8689763931291292
312,-0.7507507507507507,-1.980842596372742
313,-0.7467467467467468,-2.076310420731935
314,-0.7427427427427427,-2.1551554813227507
315,-0.7387387387387387,-2.217250584098398
316,-0.7347347347347348,-2.262565643706064
317,-0.7307307307307307,-2.291167050113403
318,-0.7267267267267268,-2.30321648963874
319,-0.7227227227227226,-2.298969229112197
320,-0.7187187187187187,-2.278771874933377
321,-0.7147147147147148,-2.243059621757585
322,-0.7107107107107107,-2.1923530084202136
323,-0.7067067067067068,-2.1272542014811884
324,-0.7027027027027026,-2.048442829422864
325,-0.6986986986986987,-1.9566713930505728
326,-0.6946946946946948,-1.8527602800102707
327,-0.6906906906906907,-1.7375924135401895
328,-0.6866866866866868,-1.6121075675995673
329,-0.6826826826826826,-1.4772963823564584
330,-0.6786786786786787,-1.334194115658608
331,-0.6746746746746748,-1.1838741675456417
332,-0.6706706706706707,-1.0274414160815144
333,-0.6666666666666667,-0.8660254037844416
334,-0.6626626626626626,-0.7007734147032095
335,-0.6586586586586587,-0.532843482729719
336,-0.6546546546546548,-0.363397372043453
337,-0.6506506506506506,-0.19359357065520594
338,-0.6466466466466467,-0.024580337852150747
339,-0.6426426426426426,0.14251115405295645
340,-0.6386386386386387,0.3065735438966297
341,-0.6346346346346345,0.46652983285207883
342,-0.6306306306306306,0.6213397247996065
343,-0.6266266266266267,0.7700057193505074
344,-0.6226226226226226,0.9115789225027134
345,-0.6186186186186187,1.045164541615366
346,-0.6146146146146145,1.1699270332882103
347,-0.6106106106106106,1.2850948748091882
348,-0.6066066066066067,1.3899649320790273
349,-0.6026026026026026,1.4839063993199346
350,-0.5985985985985987,1.5663642884148268
351,-0.5945945945945945,1.6368624483876366
352,-0.5905905905905906,1.6950060983094193
353,-0.5865865865865867,1.7404838597832577
354,-0.5825825825825826,1.7730692781061748
355,-0.5785785785785786,1.7926218242121208
356,-0.5745745745745745,1.7990873725487009
357,-0.5705705705705706,1.7924981531142528
358,-0.5665665665665667,1.772972178963589
359,-0.5625625625625625,1.7407121535620846
360,-0.5585585585585586,1.6960038654114356
361,-0.5545545545545545,1.6392140803686104
362,-0.5505505505505506,1.5707879450150342
363,-0.5465465465465467,1.4912459172890329
364,-0.5425425425425425,1.4011802433544718
365,-0.5385385385385386,1.301251002326664
366,-0.5345345345345345,1.192181742997306
367,-0.5305305305305306,1.0747547390797632
368,-0.5265265265265264,0.9498058917195974
369,-0.5225225225225225,0.8182193100712347
370,-0.5185185185185186,0.6809216026173579
371,-0.5145145145145145,0.5388759135926802
372,-0.5105105105105106,0.39307574035848925
373,-0.5065065065065064,0.2445385688496678
374,-0.5025025025025025,0.0942993652757142
375,-0.4984984984984986,-0.056596036906314595
376,-0.49449449449449445,-0.2070976151189697
377,-0.49049049049049054,-0.35615786088478973
378,-0.4864864864864864,-0.5027384679871922
379,-0.4824824824824825,-0.6458169655063228
380,-0.4784784784784786,-0.7843932559858605
381,-0.47447447447447444,-0.9174960195384444
382,-0.4704704704704705,-1.0441889454783113
383,-0.4664664664664664,-1.163576754073954
384,-0.4624624624624625,-1.2748109722354382
385,-0.45845845845845856,-1.3770954283847239
386,-0.4544544544544544,-1.4696914333925686
387,-0.4504504504504505,-1.5519226162950566
388,-0.4464464464464464,-1.6231793855145868
389,-0.44244244244244246,-1.6829229884929355
390,-0.43843843843843855,-1.7306891449860733
391,-0.4344344344344344,-1.7660912317568354
392,-0.4304304304304305,-1.7888229990194608
393,-0.42642642642642636,-1.7986608017233774
394,-0.42242242242242245,-1.7954653315970162
395,-0.41841841841841854,-1.7791828387897772
396,-0.4144144144144144,-1.7498458349342998
397,-0.4104104104104105,-1.707573272485158
398,-0.40640640640640635,-1.6525701982561696
399,-0.40240240240240244,-1.5851268821593354
400,-0.3983983983983985,-1.5056174252258685
401,-0.3943943943943944,-1.4144978540465354
402,-0.3903903903903905,-1.312303711786555
403,-0.38638638638638634,-1.1996471588923172
404,-0.3823823823823824,-1.0772135994964085
405,-0.3783783783783783,-0.9457578523263528
406,-0.3743743743743744,-0.8060998876160358
407,-0.37037037037037046,-0.6591201540901332
408,-0.3663663663663663,-0.5057545225273592
409,-0.3623623623623624,-0.34698887469282813
410,-0.3583583583583583,-0.18385336855050088
411,-0.35435435435435436,-0.01741641261158794
412,-0.35035035035035045,0.1512216159685838
413,-0.3463463463463463,0.32093487337305593
414,-0.3423423423423424,0.49057873366070104
415,-0.33833833833833826,0.6589966171969509
416,-0.33433433433433435,0.8250269233996403
417,-0.33033033033033044,0.9875100275336831
418,-0.3263263263263263,1.1452953008299243
419,-0.3223223223223224,1.2972481129804698
420,-0.31831831831831825,1.4422567760745886
421,-0.31431431431431434,1.5792393892868033
422,-0.3103103103103104,1.707150544111498
423,-0.3063063063063063,1.824987850652032
424,-0.3023023023023024,1.931798246415204
425,-0.29829829829829824,2.0266840502270407
426,-0.2942942942942943,2.108808725267686
427,-0.2902902902902904,2.177402316814047
428,-0.2862862862862863,2.231766532069307
429,-0.28228228228228236,2.2712794314390274
430,-0.2782782782782782,2.295399702772891
431,-0.2742742742742743,2.3036704924169706
432,-0.2702702702702702,2.2957227694009013
433,-0.26626626626626626,2.2712782017032254
434,-0.26226226226226235,2.2301515262817513
435,-0.2582582582582582,2.172252397408555
436,-0.2542542542542543,2.097586700794988
437,-0.25025025025025016,2.006257324014015
438,-0.24624624624624625,1.8984643768084988
439,-0.24224224224224233,1.7745048579966092
440,-0.2382382382382382,1.6347717688323995
441,-0.23423423423423428,1.4797526758320774
442,-0.23023023023023015,1.3100277292170446
443,-0.22622622622622623,1.126267146235835
444,-0.22222222222222232,0.9292281716897743
445,-0.21821821821821819,0.7197515309856757
446,-0.21421421421421427,0.4987573939544301
447,-0.21021021021021014,0.26724087049126133
448,-0.20620620620620622,0.026267061775761325
449,-0.2022022022022023,-0.22303430659933565
450,-0.19819819819819817,-0.4794746408347418
451,-0.19419419419419426,-0.7418125934439818
452,-0.19019019019019012,-1.0087605029680082
453,-0.1861861861861862,-1.2789911238563316
454,-0.1821821821821823,-1.5511446097712729
455,-0.17817817817817816,-1.8238357120608584
456,-0.17417417417417425,-2.095661153850118
457,-0.1701701701701701,-2.365207139125741
458,-0.1661661661661662,-2.631056955341551
459,-0.16216216216216228,-2.891798627458968
460,-0.15815815815815815,-3.1460325809582073
461,-0.15415415415415423,-3.392379271217809
462,-0.1501501501501501,-3.6294867367613213
463,-0.14614614614614618,-3.85603803421023
464,-0.14214214214214227,-4.070758513361699
465,-0.13813813813813813,-4.272422891622299
466,-0.13413413413413422,-4.459862088073341
467,-0.13013013013013008,-4.631969778711829
468,-0.12612612612612617,-4.78770863589716
469,-0.12212212212212203,-4.926116216729944
470,-0.11811811811811812,-5.046310466984842
471,-0.1141141141141142,-5.147494809305378
472,-0.11011011011011007,-5.228962786631807
473,-0.10610610610610616,-5.290102234262347
474,-0.10210210210210202,-5.330398956528724
475,-0.09809809809809811,-5.34943988678491
476,-0.0940940940940942,-5.3469157122483475
477,-0.09009009009009006,-5.322622948179207
478,-0.08608608608608614,-5.2764654489194225
479,-0.08208208208208201,-5.2084553464220145
480,-0.0780780780780781,-5.118713410065204
481,-0.07407407407407418,-5.0074688247471775
482,-0.07007007007007005,-4.875058387478332
483,-0.06606606606606613,-4.721925125909951
484,-0.062062062062061996,-4.548616345443551
485,-0.05805805805805808,-4.355781114736044
486,-0.05405405405405417,-4.144167202533282
487,-0.05005005005005003,-3.9146174818127095
488,-0.04604604604604612,-3.668065820175891
489,-0.04204204204204198,-3.4055324782878102
490,-0.03803803803803807,-3.128119040896469
491,-0.034034034034034155,-2.837002907566111
492,-0.03003003003003002,-2.533431372708484
493,-0.026026026026026106,-2.2187153267824415
494,-0.02202202202202197,-1.8942226126415247
495,-0.018018018018018056,-1.5613710729303938
496,-0.01401401401401392,-1.221621326151056
497,-0.010010010010010006,-0.8764693105325851
498,-0.006006006006006093,-0.5274386361307465
499,-0.002002002002001957,-0.17607278665364035
500,0.002002002002002179,0.17607278665365983
501,0.006006006006006093,0.5274386361307465
502,0.010010010010010006,0.8764693105325851
503,0.01401401401401392,1.221621326151056
504,0.018018018018017834,1.5613710729303751
505,0.022022022022022192,1.8942226126415431
506,0.026026026026026106,2.2187153267824415
507,0.03003003003003002,2.533431372708484
508,0.03403403403403393,2.837002907566095
509,0.03803803803803785,3.1281190408964537
510,0.042042042042042205,3.4055324782878245
511,0.04604604604604612,3.668065820175891
512,0.05005005005005003,3.9146174818127095
513,0.054054054054053946,4.14416720253327
514,0.05805805805805786,4.355781114736033
515,0.06206206206206222,4.548616345443561
516,0.06606606606606613,4.721925125909951
517,0.07007007007007005,4.875058387478332
518,0.07407407407407396,5.0074688247471695
519,0.07807807807807787,5.118713410065198
520,0.08208208208208223,5.208455346422019
521,0.08608608608608614,5.2764654489194225
522,0.09009009009009006,5.322622948179207
523,0.09409409409409397,5.3469157122483475
524,0.09809809809809789,5.349439886784911
525,0.10210210210210224,5.3303989565287235
526,0.10610610610610616,5.290102234262347
527,0.11011011011011007,5.228962786631807
528,0.11411411411411398,5.147494809305384
529,0.1181181181181179,5.046310466984848
530,0.12212212212212226,4.926116216729937
531,0.12612612612612617,4.78770863589716
532,0.13013013013013008,4.631969778711829
533,0.134134134134134,4.45986208807335
534,0.1381381381381379,4.272422891622311
535,0.14214214214214227,4.070758513361699
536,0.14614614614614618,3.85603803421023
537,0.1501501501501501,3.6294867367613213
538,0.154154154154154,3.392379271217824
539,0.15815815815815792,3.146032580958221
540,0.16216216216216228,2.891798627458968
541,0.1661661661661662,2.631056955341551
542,0.1701701701701701,2.365207139125741
543,0.17417417417417402,2.095661153850133
544,0.17817817817817794,1.823835712060873
545,0.1821821821821823,1.5511446097712729
546,0.1861861861861862,1.2789911238563316
547,0.19019019019019012,1.0087605029680082
548,0.19419419419419404,0.7418125934439979
549,0.1981981981981984,0.4794746408347278
550,0.2022022022022023,0.22303430659933565
551,0.20620620620620622,-0.026267061775761325
552,0.21021021021021014,-0.26724087049126133
553,0.21421421421421405,-0.4987573939544173
554,0.2182182182182184,-0.719751530985688
555,0.22222222222222232,-0.9292281716897743
556,0.22622622622622623,-1.126267146235835
557,0.23023023023023015,-1.3100277292170446
558,0.23423423423423406,-1.4797526758320685
559,0.23823823823823842,-1.6347717688324077
560,0.24224224224224233,-1.7745048579966092
561,0.24624624624624625,-1.8984643768084988
562,0.25025025025025016,-2.006257324014015
563,0.2542542542542541,-2.0975867007949835
564,0.25825825825825843,-2.1722523974085597
565,0.26226226226226235,-2.2301515262817513
566,0.26626626626626626,-2.2712782017032254
567,0.2702702702702702,-2.2957227694009013
568,0.2742742742742741,-2.3036704924169698
569,0.27827827827827845,-2.2953997027728907
570,0.28228228228228236,-2.2712794314390274
571,0.2862862862862863,-2.231766532069307
572,0.2902902902902902,-2.1774023168140504
573,0.2942942942942941,-2.108808725267689
574,0.29829829829829846,-2.026684050227036
575,0.3023023023023024,-1.931798246415204
576,0.3063063063063063,-1.824987850652032
577,0.3103103103103102,-1.7071505441115056
578,0.3143143143143141,-1.579239389286812
579,0.31831831831831847,-1.4422567760745797
580,0.3223223223223224,-1.2972481129804698
581,0.3263263263263263,-1.1452953008299243
582,0.3303303303303302,-0.9875100275336891
583,0.3343343343343341,-0.8250269233996493
584,0.3383383383383385,-0.6589966171969408
585,0.3423423423423424,-0.49057873366070104
586,0.3463463463463463,-0.32093487337305593
587,0.3503503503503502,-0.15122161596859424
588,0.35435435435435414,0.017416412611577614
589,0.3583583583583585,0.18385336855050816
590,0.3623623623623624,0.34698887469282813
591,0.3663663663663663,0.5057545225273592
592,0.37037037037037024,0.6591201540901247
593,0.37437437437437415,0.8060998876160295
594,0.3783783783783785,0.9457578523263606
595,0.3823823823823824,1.0772135994964085
596,0.38638638638638634,1.1996471588923172
597,0.39039039039039025,1.3123037117865486
598,0.39439439439439417,1.4144978540465298
599,0.3983983983983985,1.5056174252258685
600,0.40240240240240244,1.5851268821593354
601,0.40640640640640635,1.6525701982561696
602,0.41041041041041026,1.7075732724851553
603,0.4144144144144142,1.7498458349342974
604,0.41841841841841854,1.7791828387897772
605,0.42242242242242245,1.7954653315970162
606,0.42642642642642636,1.7986608017233774
607,0.4304304304304303,1.7888229990194624
608,0.43443443443443464,1.766091231756834
609,0.43843843843843855,1.7306891449860733
610,0.44244244244244246,1.6829229884929355
611,0.4464464464464464,1.6231793855145868
612,0.4504504504504503,1.5519226162950632
613,0.45445445445445465,1.469691433392565
614,0.45845845845845856,1.3770954283847239
615,0.4624624624624625,1.2748109722354382
616,0.4664664664664664,1.163576754073954
617,0.4704704704704703,1.044188945478317
618,0.47447447447447466,0.9174960195384341
619,0.4784784784784786,0.7843932559858605
620,0.4824824824824825,0.6458169655063228
621,0.4864864864864864,0.5027384679871922
622,0.4904904904904903,0.3561578608847963
623,0.4944944944944947,0.2070976151189591
624,0.4984984984984986,0.056596036906314595
625,0.5025025025025025,-0.0942993652757142
626,0.5065065065065064,-0.2445385688496678
627,0.5105105105105103,-0.3930757403584827
628,0.5145145145145147,-0.5388759135926915
629,0.5185185185185186,-0.6809216026173579
630,0.5225225225225225,-0.8182193100712347
631,0.5265265265265264,-0.9498058917195974
632,0.5305305305305303,-1.0747547390797583
633,0.5345345345345347,-1.1921817429973098
634,0.5385385385385386,-1.301251002326664
635,0.5425425425425425,-1.4011802433544718
636,0.5465465465465464,-1.4912459172890293
637,0.5505505505505504,-1.5707879450150313
638,0.5545545545545547,-1.639214080368613
639,0.5585585585585586,-1.6960038654114356
640,0.5625625625625625,-1.7407121535620846
641,0.5665665665665665,-1.7729721789635877
642,0.5705705705705704,-1.7924981531142512
643,0.5745745745745747,-1.7990873725487002
644,0.5785785785785786,-1.7926218242121208
645,0.5825825825825826,-1.7730692781061748
646,0.5865865865865865,-1.7404838597832595
647,0.5905905905905904,-1.6950060983094224
648,0.5945945945945947,-1.6368624483876335
649,0.5985985985985987,-1.5663642884148268
650,0.6026026026026026,-1.4839063993199346
651,0.6066066066066065,-1.3899649320790324
652,0.6106106106106104,-1.2850948748091962
653,0.6146146146146148,-1.169927033288205
654,0.6186186186186187,-1.045164541615366
655,0.6226226226226226,-0.9115789225027134
656,0.6266266266266265,-0.7700057193505178
657,0.6306306306306304,-0.6213397247996175
658,0.6346346346346348,-0.4665298328520715
659,0.6386386386386387,-0.3065735438966297
660,0.6426426426426426,-0.14251115405295645
661,0.6466466466466465,0.02458033785213709
662,0.6506506506506504,0.1935935706551989
663,0.6546546546546548,0.363397372043453
664,0.6586586586586587,0.532843482729719
665,0.6626626626626626,0.7007734147032095
666,0.6666666666666665,0.86602540378443
667,0.6706706706706704,1.0274414160815062
668,0.6746746746746748,1.1838741675456417
669,0.6786786786786787,1.334194115658608
670,0.6826826826826826,1.4772963823564584
671,0.6866866866866865,1.612107567599563
