,Time (s),Voltage (V)
225,1.8018018018018018,-0.9474972467204297
226,1.8098098098098099,-0.9302157308286043
227,1.8178178178178177,-0.9105797035920357
228,1.8258258258258258,-0.8886388666523561
229,1.8338338338338338,-0.8644487554598653
230,1.8418418418418419,-0.838070598705227
231,1.84984984984985,-0.8095711633407437
232,1.8578578578578577,-0.7790225855834922
233,1.8658658658658658,-0.7465021883280522
234,1.8738738738738738,-0.7120922854310259
235,1.8818818818818819,-0.6758799733626797
236,1.88988988988989,-0.6379569107531127
237,1.897897897897898,-0.5984190863909264
238,1.9059059059059058,-0.5573665762616435
239,1.9139139139139139,-0.5149032902408127
240,1.921921921921922,-0.4711367090830182
241,1.92992992992993,-0.4261776123724359
242,1.937937937937938,-0.38013979812359594
243,1.9459459459459458,-0.33313979474205874
244,1.9539539539539539,-0.28529656607405124
245,1.961961961961962,-0.2367312102916798
246,1.96996996996997,-0.18756665337583744
247,1.977977977977978,-0.1379273379726542
248,1.985985985985986,-0.08793890841106036
249,1.993993993993994,-0.037727892678718344
250,2.002002002002002,0.012578617838741387
251,2.01001001001001,0.062853290044482
252,2.018018018018018,0.11296887142907083
253,2.026026026026026,0.16279851216509383
254,2.034034034034034,0.21221608618250712
255,2.042042042042042,0.2610965104120889
256,2.05005005005005,0.30931606138886764
257,2.058058058058058,0.3567526884142302
258,2.066066066066066,0.4032863224839811
259,2.074074074074074,0.4487991802004618
260,2.0820820820820822,0.49317606189947527
261,2.09009009009009,0.5363046432373816
262,2.098098098098098,0.5780757595003697
263,2.106106106106106,0.6183836819162155
264,2.114114114114114,0.6571263852691872
265,2.1221221221221223,0.6942058061407224
266,2.13013013013013,0.729528091122188
267,2.138138138138138,0.7630038343715255
268,2.146146146146146,0.794548303912444
269,2.154154154154154,0.8240816561033636
270,2.1621621621621623,0.8515291377333113
271,2.17017017017017,0.8768212752331535
272,2.178178178178178,0.8998940505233172
273,2.186186186186186,0.9206890630528628
274,2.194194194194194,0.9391536776197674
275,2.2022022022022023,0.955241157598287
276,2.21021021021021,0.9689107832361491
277,2.2182182182182184,0.9801279547221765
278,2.2262262262262262,0.9888642797634356
279,2.234234234234234,0.9950976454502659
280,2.2422422422422423,0.9988122742272691
281,2.25025025025025,0.9999987638285974
282,2.2582582582582584,0.9986541110764564
283,2.2662662662662663,0.9947817194825853
284,2.274274274274274,0.9883913906334731
285,2.2822822822822824,0.9794992993811166
286,2.29029029029029,0.9681279529021191
287,2.2982982982982985,0.9543061337287487
288,2.3063063063063063,0.9380688268961663
289,2.314314314314314,0.9194571313902061
290,2.3223223223223224,0.8985181561198674
291,2.33033033033033,0.8753049006778133
292,2.3383383383383385,0.849876121190686
293,2.3463463463463463,0.8222961815988101
294,2.354354354354354,0.7926348907416857
295,2.3623623623623624,0.7609673256616676
296,2.3703703703703702,0.7273736415730501
297,2.3783783783783785,0.6919388689775465
298,2.3863863863863863,0.6547526984397356
299,2.394394394394394,0.6159092535671818
300,2.4024024024024024,0.5755068527698897
301,2.4104104104104103,0.5336477604021237
302,2.4184184184184185,0.49043792791642066
303,2.4264264264264264,0.4459867256850764
304,2.4344344344344346,0.4004066661678029
305,2.4424424424424425,0.35381311912633967
306,2.4504504504504503,0.3063240196067847
307,2.4584584584584586,0.25805956942885006
308,2.4664664664664664,0.2091419329375692
309,2.4744744744744747,0.15969492778754804
310,2.4824824824824825,0.10984371154250068
311,2.4904904904904903,0.059714464883210826
312,2.4984984984984986,0.009434072225896204
313,2.5065065065065064,-0.040870199440710075
314,2.5145145145145147,-0.0910710226866408
315,2.5225225225225225,-0.14104133192491902
316,2.5305305305305303,-0.19065464503306223
317,2.5385385385385386,-0.23978538349773515
318,2.5465465465465464,-0.28830919027222074
319,2.5545545545545547,-0.33610324454221807
320,2.5625625625625625,-0.3830465726031661
321,2.5705705705705704,-0.42902035406232464
322,2.5785785785785786,-0.4739082225904443
323,2.5865865865865865,-0.5175965604618762
324,2.5945945945945947,-0.559974786137596
325,2.6026026026026026,-0.6009356341631232
326,2.6106106106106104,-0.6403754266730234
327,2.6186186186186187,-0.6781943358146663
328,2.6266266266266265,-0.7142966364270207
329,2.6346346346346348,-0.7485909483349902
330,2.6426426426426426,-0.7809904676459168
331,2.6506506506506504,-0.811413186462865
332,2.6586586586586587,-0.8397821004585388
333,2.6666666666666665,-0.8660254037844377
334,2.674674674674675,-0.8900766708219066
335,2.6826826826826826,-0.9118750243150328
336,2.6906906906906904,-0.9313652894598532
337,2.6986986986986987,-0.9484981335597954
338,2.7067067067067065,-0.9632301908939117
339,2.714714714714715,-0.9755241724818386
340,2.7227227227227226,-0.9853489604676164
341,2.730730730730731,-0.9926796868835202
342,2.7387387387387387,-0.9974977965944997
343,2.7467467467467466,-0.9997910942639261
344,2.754754754754755,-0.9995537752217639
345,2.7627627627627627,-0.9967864401570344
346,2.770770770770771,-0.9914960935973846
347,2.7787787787787788,-0.9836961261796106
348,2.7867867867867866,-0.9734062807560033
349,2.794794794794795,-0.9606526024223209
350,2.8028028028028027,-0.9454673725938645
351,2.810810810810811,-0.9278890272965092
352,2.818818818818819,-0.9079620598795463
353,2.8268268268268266,-0.8857369083965295
354,2.834834834834835,-0.8612698279392311
355,2.8428428428428427,-0.8346227482478179
356,2.850850850850851,-0.8058631169576699
357,2.858858858858859,-0.7750637288796026
358,2.8668668668668666,-0.7423025417456105
359,2.874874874874875,-0.7076624788865059
360,2.8828828828828827,-0.6712312193409045
361,2.890890890890891,-0.6331009759268206
362,2.898898898898899,-0.5933682618376198
363,2.9069069069069067,-0.5521336463530729
364,2.914914914914915,-0.5095015002838731
365,2.9229229229229228,-0.46557973179395734
366,2.930930930930931,-0.4204795132692148
367,2.938938938938939,-0.3743149999240196
368,2.946946946946947,-0.3272030408577727
369,2.954954954954955,-0.2792628832928314
370,2.962962962962963,-0.23061587074244178
371,2.970970970970971,-0.18138513587264948
372,2.978978978978979,-0.1316952888356258
373,2.986986986986987,-0.08167210186320559
374,2.994994994994995,-0.03144219091911983
375,3.003003003003003,0.01886730478446403
376,3.011011011011011,0.06912904459478475
377,3.019019019019019,0.11921580873617328
378,3.027027027027027,0.1690008203218487
379,3.035035035035035,0.21835806624464482
380,3.043043043043043,0.2671626161345204
381,3.051051051051051,0.31529093857550133
382,3.059059059059059,0.3626212137816655
383,3.067067067067067,0.40903364194074754
384,3.075075075075075,0.4544107464448756
385,3.083083083083083,0.49863767124098946
386,3.091091091091091,0.5416024715481909
387,3.099099099099099,0.583196397206271
388,3.1071071071071072,0.623314167938217
389,3.115115115115115,0.6618542398298681
390,3.123123123123123,0.6987190623523647
391,3.131131131131131,0.7338153252767274
392,3.139139139139139,0.7670541948555982
393,3.1471471471471473,0.7983515386744052
394,3.155155155155155,0.8276281386027304
395,3.163163163163163,0.8548098913069251
396,3.171171171171171,0.8798279958164285
397,3.179179179179179,0.9026191276690331
398,3.1871871871871873,0.9231255991943128
399,3.195195195195195,0.9412955055295024
400,3.203203203203203,0.9570828559982699
401,3.2112112112112112,0.9704476905197971
402,3.219219219219219,0.9813561807535588
403,3.2272272272272273,0.9897807157237835
404,3.235235235235235,0.9956999717068377
405,3.2432432432432434,0.9990989662046814
406,3.2512512512512513,0.999969095867747
407,3.259259259259259,0.9983081582712683
408,3.2672672672672673,0.9941203574899394
409,3.275275275275275,0.9874162934567893
410,3.2832832832832834,0.9782129351332082
411,3.2912912912912913,0.966533577558042
412,3.299299299299299,0.9524077828844523
413,3.3073073073073074,0.9358713055538119
414,3.315315315315315,0.9169660017960133
415,3.3233233233233235,0.8957397236852555
416,3.3313313313313313,0.8722461980194866
417,3.339339339339339,0.846544890330061
418,3.3473473473473474,0.8187008543658286
419,3.3553553553553552,0.7887845674326323
420,3.3633633633633635,0.7568717520049928
421,3.3713713713713713,0.7230431840615106
422,3.379379379379379,0.6873844886291118
423,3.3873873873873874,0.6499859230536458
424,3.3953953953953953,0.6109421485454251
425,3.4034034034034035,0.570351990577901
426,3.4114114114114114,0.5283181887460512
427,3.419419419419419,0.48494713671749085
428,3.4274274274274275,0.4403486129346196
429,3.4354354354354353,0.39463550274944137
430,3.4434434434434436,0.3479235126942847
431,3.4514514514514514,0.3003308776117516
432,3.4594594594594597,0.25197806138512313
433,3.4674674674674675,0.202987452026763
434,3.4754754754754753,0.15348305189621822
435,3.4834834834834836,0.10359016383223804
436,3.4914914914914914,0.053435073993059974
437,3.4994994994994997,0.003144732207735646
438,3.5075075075075075,-0.0471535693523061
439,3.5155155155155153,-0.09733251836829925
440,3.5235235235235236,-0.14726510462014103
441,3.5315315315315314,-0.19682494146770502
442,3.5395395395395397,-0.24588658575384958
443,3.5475475475475475,-0.29432585531928085
444,3.5555555555555554,-0.34202014332566755
445,3.5635635635635636,-0.3888487285913861
446,3.5715715715715715,-0.434693081154394
447,3.5795795795795797,-0.479437162288811
448,3.5875875875875876,-0.5229677182158005
449,3.5955955955955954,-0.5651745667653906
450,3.6036036036036037,-0.6059508762635486
451,3.6116116116116115,-0.6451934359386909
452,3.6196196196196198,-0.6828029171631891
453,3.6276276276276276,-0.7186841248685382
454,3.6356356356356354,-0.7527462384979544
455,3.6436436436436437,-0.7849030418864039
456,3.6516516516516515,-0.8150731414862615
457,3.65965965965966,-0.8431801723862217
458,3.6676676676676676,-0.869152991601998
459,3.6756756756756754,-0.8929258581495676
460,3.6836836836836837,-0.9144385994451648
461,3.6916916916916915,-0.9336367636108452
462,3.6996996996997,-0.9504717573001118
463,3.7077077077077076,-0.9649009686947382
464,3.7157157157157155,-0.9768878753614918
465,3.7237237237237237,-0.9864021366957145
466,3.7317317317317316,-0.9934196707178107
467,3.73973973973974,-0.9979227150282433
468,3.7477477477477477,-0.9998998717667489
469,3.755755755755756,-0.9993461364619809
470,3.7637637637637638,-0.9962629106985545
471,3.7717717717717716,-0.9906579985694319
472,3.77977977977978,-0.9825455869226282
473,3.7877877877877877,-0.9719462094522342
474,3.795795795795796,-0.9588866947246495
475,3.803803803803804,-0.943400098271581
476,3.8118118118118116,-0.9255256189216792
477,3.81981981981982,-0.9053084995825966
478,3.8278278278278277,-0.8827999127246198
479,3.835835835835836,-0.8580568308556878
480,3.843843843843844,-0.8311418823156941
481,3.8518518518518516,-0.8021231927550444
482,3.85985985985986,-0.7710742126987256
483,3.8678678678678677,-0.7380735316323401
484,3.875875875875876,-0.7032046790806827
485,3.883883883883884,-0.6665559131823736
486,3.8918918918918917,-0.6282199972956443
487,3.8998998998999,-0.5882939652008045
488,3.9079079079079078,-0.54687887549363
489,3.915915915915916,-0.5040795557913245
490,3.923923923923924,-0.4600043373986111
491,3.9319319319319317,-0.41476478110541054
492,3.93993993993994,-0.3684753948102505
493,3.947947947947948,-0.3212533436841446
494,3.955955955955956,-0.273218153608467
495,3.963963963963964,-0.22449140863757405
496,3.971971971971972,-0.17519644325186723
497,3.97997997997998,-0.12545803018029808
498,3.987987987987988,-0.07540206458240392
499,3.995995995995996,-0.02515524538937491
500,4.004004004004004,0.025155245389376503
501,4.012012012012012,0.07540206458240196
502,4.02002002002002,0.12545803018029614
503,4.028028028028028,0.17519644325186529
504,4.036036036036036,0.22449140863756867
505,4.044044044044044,0.2732181536084686
506,4.052052052052052,0.3212533436841427
507,4.06006006006006,0.36847539481024866
508,4.068068068068068,0.41476478110540554
509,4.076076076076076,0.46000433739860935
510,4.084084084084084,0.5040795557913258
511,4.092092092092092,0.5468788754936283
512,4.1001001001001,0.5882939652008029
513,4.108108108108108,0.6282199972956399
514,4.116116116116116,0.6665559131823695
515,4.124124124124124,0.7032046790806838
516,4.132132132132132,0.7380735316323388
517,4.14014014014014,0.7710742126987243
518,4.148148148148148,0.8021231927550433
519,4.156156156156156,0.831141882315691
520,4.1641641641641645,0.8580568308556886
521,4.172172172172172,0.8827999127246188
522,4.18018018018018,0.9053084995825958
523,4.188188188188188,0.9255256189216771
524,4.196196196196196,0.9434000982715803
525,4.2042042042042045,0.9588866947246499
526,4.212212212212212,0.9719462094522336
527,4.22022022022022,0.9825455869226277
528,4.228228228228228,0.9906579985694313
529,4.236236236236236,0.996262910698554
530,4.2442442442442445,0.9993461364619809
531,4.252252252252252,0.9998998717667489
532,4.26026026026026,0.9979227150282434
533,4.268268268268268,0.9934196707178109
534,4.276276276276276,0.9864021366957154
535,4.2842842842842845,0.9768878753614922
536,4.292292292292292,0.9649009686947387
537,4.3003003003003,0.9504717573001124
538,4.308308308308308,0.9336367636108472
539,4.316316316316316,0.914438599445167
540,4.324324324324325,0.8929258581495685
541,4.332332332332332,0.869152991601999
542,4.34034034034034,0.8431801723862227
543,4.348348348348348,0.8150731414862648
544,4.356356356356356,0.7849030418864074
545,4.364364364364365,0.7527462384979557
546,4.372372372372372,0.7186841248685395
547,4.38038038038038,0.6828029171631905
548,4.388388388388388,0.6451934359386952
549,4.396396396396397,0.6059508762635474
550,4.404404404404405,0.5651745667653922
551,4.412412412412412,0.5229677182158021
552,4.42042042042042,0.4794371622888127
553,4.428428428428428,0.4346930811543989
554,4.436436436436437,0.38884872859138786
555,4.444444444444445,0.3420201433256694
556,4.4524524524524525,0.29432585531928274
557,4.46046046046046,0.2458865857538515
558,4.468468468468468,0.19682494146770693
559,4.476476476476477,0.14726510462013945
560,4.484484484484485,0.09733251836830119
561,4.4924924924924925,0.04715356935230806
562,4.5005005005005,-0.0031447322077336865
563,4.508508508508508,-0.05343507399305447
564,4.516516516516517,-0.10359016383223962
565,4.524524524524525,-0.1534830518962163
566,4.5325325325325325,-0.20298745202676108
567,4.54054054054054,-0.25197806138512124
568,4.548548548548548,-0.3003308776117463
569,4.556556556556557,-0.3479235126942862
570,4.564564564564565,-0.39463550274943954
571,4.5725725725725725,-0.4403486129346178
572,4.58058058058058,-0.484947136717486
573,4.588588588588588,-0.5283181887460495
574,4.596596596596597,-0.5703519905779023
575,4.604604604604605,-0.6109421485454235
576,4.612612612612613,-0.6499859230536443
577,4.62062062062062,-0.6873844886291078
578,4.628628628628628,-0.7230431840615068
579,4.636636636636637,-0.7568717520049915
580,4.644644644644645,-0.788784567432631
581,4.652652652652653,-0.8187008543658275
582,4.66066066066066,-0.8465448903300599
583,4.668668668668668,-0.8722461980194838
584,4.676676676676677,-0.8957397236852562
585,4.684684684684685,-0.9169660017960125
586,4.692692692692693,-0.9358713055538113
587,4.7007007007007005,-0.9524077828844506
588,4.708708708708708,-0.9665335775580406
589,4.716716716716717,-0.9782129351332085
590,4.724724724724725,-0.9874162934567889
591,4.732732732732733,-0.9941203574899392
592,4.7407407407407405,-0.998308158271268
593,4.748748748748748,-0.9999690958677468
594,4.756756756756757,-0.9990989662046815
595,4.764764764764765,-0.9956999717068378
596,4.772772772772773,-0.9897807157237837
597,4.7807807807807805,-0.9813561807535599
598,4.788788788788788,-0.9704476905197983
599,4.796796796796797,-0.9570828559982705
600,4.804804804804805,-0.941295505529503
601,4.812812812812813,-0.9231255991943135
602,4.8208208208208205,-0.9026191276690354
603,4.828828828828828,-0.8798279958164311
604,4.836836836836837,-0.8548098913069262
605,4.844844844844845,-0.8276281386027315
606,4.852852852852853,-0.7983515386744064
607,4.8608608608608606,-0.7670541948556018
608,4.868868868868869,-0.7338153252767263
609,4.876876876876877,-0.6987190623523661
610,4.884884884884885,-0.6618542398298696
611,4.892892892892893,-0.6233141679382185
612,4.900900900900901,-0.5831963972062755
613,4.908908908908909,-0.5416024715481895
614,4.916916916916917,-0.4986376712409912
615,4.924924924924925,-0.45441074644487733
616,4.932932932932933,-0.4090336419407493
617,4.940940940940941,-0.36262121378167067
618,4.948948948948949,-0.3152909385754998
619,4.956956956956957,-0.2671626161345223
620,4.964964964964965,-0.21835806624464674
621,4.972972972972973,-0.16900082032185065
622,4.980980980980981,-0.11921580873617522
623,4.988988988988989,-0.06912904459478315
624,4.996996996996997,-0.01886730478446599
625,5.005005005005005,0.031442190919117874
626,5.013013013013013,0.08167210186320364
627,5.021021021021021,0.13169528883562034
628,5.029029029029029,0.18138513587265104
629,5.037037037037037,0.2306158707424399
630,5.045045045045045,0.2792628832928295
631,5.053053053053053,0.3272030408577708
632,5.061061061061061,0.3743149999240145
633,5.069069069069069,0.42047951326921623
634,5.077077077077077,0.4655797317939556
635,5.085085085085085,0.5095015002838714
636,5.093093093093093,0.5521336463530684
637,5.101101101101101,0.5933682618376154
638,5.109109109109109,0.6331009759268246
639,5.117117117117117,0.671231219340903
640,5.125125125125125,0.707662478886502
641,5.133133133133133,0.7423025417456093
642,5.141141141141141,0.7750637288795991
643,5.1491491491491495,0.8058631169576687
644,5.157157157157157,0.8346227482478188
645,5.165165165165165,0.8612698279392301
646,5.173173173173173,0.885736908396527
647,5.181181181181181,0.9079620598795454
648,5.1891891891891895,0.9278890272965099
649,5.197197197197197,0.9454673725938626
650,5.205205205205205,0.9606526024223213
651,5.213213213213213,0.973406280756002
652,5.221221221221221,0.9836961261796089
653,5.2292292292292295,0.9914960935973852
654,5.237237237237237,0.9967864401570342
655,5.245245245245245,0.9995537752217637
656,5.253253253253253,0.9997910942639262
657,5.261261261261261,0.9974977965945
658,5.2692692692692695,0.9926796868835205
659,5.277277277277277,0.9853489604676162
660,5.285285285285285,0.9755241724818391
661,5.293293293293293,0.9632301908939142
662,5.301301301301301,0.948498133559796
663,5.3093093093093096,0.9313652894598539
664,5.317317317317317,0.911875024315035
665,5.325325325325325,0.8900766708219059
666,5.333333333333333,0.8660254037844405
667,5.341341341341341,0.8397821004585438
668,5.34934934934935,0.8114131864628641
669,5.357357357357357,0.7809904676459181
670,5.365365365365365,0.7485909483349937
671,5.373373373373373,0.714296636427022
672,5.381381381381381,0.6781943358146703
673,5.38938938938939,0.6403754266730276
674,5.397397397397397,0.600935634163122
675,5.405405405405405,0.5599747861375975
676,5.413413413413413,0.517596560461884
677,5.421421421421422,0.47390822259043974
678,5.42942942942943,0.4290203540623264
679,5.4374374374374375,0.3830465726031712
680,5.445445445445445,0.3361032445422166
681,5.453453453453453,0.288309190272226
682,5.461461461461462,0.23978538349773704
683,5.46946946946947,0.19065464503306243
684,5.4774774774774775,0.14104133192492097
685,5.485485485485485,0.0910710226866463
686,5.493493493493493,0.04087019944071381
687,5.501501501501502,-0.009434072225897797
688,5.50950950950951,-0.0597144648832071
689,5.5175175175175175,-0.10984371154250049
690,5.525525525525525,-0.1596949277875461
691,5.533533533533533,-0.20914193293756034
692,5.541541541541542,-0.2580595694288533
693,5.54954954954955,-0.3063240196067828
694,5.5575575575575575,-0.3538131191263345
695,5.565565565565565,-0.40040666616780274
696,5.573573573573573,-0.4459867256850715
697,5.581581581581582,-0.49043792791641894
698,5.58958958958959,-0.5336477604021236
699,5.597597597597598,-0.5755068527698881
700,5.605605605605605,-0.6159092535671747
